station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, SNOW_ON_THE_GROUND, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP
4.2, 4.2, None, 0.0, 2011-10-12 00:00:00, 3.7, 10.6
0.2, 0.2, None, 0.0, 2011-10-13 00:00:00, -1.4, 10.9
0.0, 0.0, None, 0.0, 2011-10-14 00:00:00, -1.6, 7.3
0.0, 0.0, None, 0.0, 2011-10-15 00:00:00, -3.2, 10.1
0.0, 0.0, None, 0.0, 2011-10-16 00:00:00, -3.0, 9.9
0.0, 0.0, None, 0.0, 2011-10-17 00:00:00, -3.1, 10.2
0.0, 0.0, None, 0.0, 2011-10-18 00:00:00, -3.9, 10.8
0.0, 0.0, None, 0.0, 2011-10-19 00:00:00, -2.5, 8.7
0.5, 0.5, None, 0.0, 2011-10-20 00:00:00, 0.2, 13.4
0.0, 0.0, None, 0.0, 2011-10-21 00:00:00, 0.0, 12.3
1.0, 1.0, None, 0.0, 2011-10-22 00:00:00, 2.8, 13.4
0.0, 0.0, None, 0.0, 2011-10-23 00:00:00, -1.3, 10.1
0.0, 0.0, None, 0.0, 2011-10-24 00:00:00, -5.2, 7.3
0.0, 0.0, None, 0.0, 2011-10-25 00:00:00, -6.3, 4.3
0.0, 0.0, None, 0.0, 2011-10-26 00:00:00, -8.3, 3.4
0.0, 0.0, None, 0.0, 2011-10-27 00:00:00, -4.8, 7.9
0.8, 0.8, None, 0.0, 2011-10-28 00:00:00, -5.1, 6.2
0.0, 0.0, None, 0.0, 2011-10-29 00:00:00, -2.2, 9.6
1.0, 1.0, None, 0.0, 2011-10-30 00:00:00, -2.1, 7.4
0.4, 0.4, None, 0.0, 2011-10-31 00:00:00, 0.6, 9.5
0.0, 0.0, 0.0, 0.0, 2011-11-01 00:00:00, -6.9, 6.6
0.0, 0.0, 0.0, 0.0, 2011-11-02 00:00:00, -4.7, 6.0
0.0, 0.0, 0.0, 0.0, 2011-11-03 00:00:00, -4.1, 5.3
1.8, 0.0, 0.0, 3.0, 2011-11-04 00:00:00, -1.4, 2.6
0.0, 0.0, 0.0, 0.0, 2011-11-05 00:00:00, -4.7, 2.6
0.0, 0.0, 0.0, 0.0, 2011-11-06 00:00:00, -9.9, 1.5
0.0, 0.0, 0.0, 0.0, 2011-11-07 00:00:00, -11.5, 1.9
0.0, 0.0, 0.0, 0.0, 2011-11-08 00:00:00, -5.5, 6.6
0.0, 0.0, 0.0, 0.0, 2011-11-09 00:00:00, -5.5, 1.7
0.0, 0.0, 0.0, 0.0, 2011-11-10 00:00:00, -3.5, 8.4
3.2, 0.4, 0.0, 2.8, 2011-11-11 00:00:00, 0.9, 5.6
2.8, 0.0, 2.0, 3.0, 2011-11-12 00:00:00, -0.1, 2.2
0.4, 0.0, 0.0, 0.6, 2011-11-13 00:00:00, -4.6, 5.2
0.4, 0.0, 0.0, 0.4, 2011-11-14 00:00:00, -6.7, 1.6
0.0, 0.0, 0.0, 0.0, 2011-11-15 00:00:00, -12.3, -0.2
1.6, 0.0, 0.0, 2.0, 2011-11-16 00:00:00, -14.3, -4.3
11.7, 0.0, 12.0, 12.5, 2011-11-17 00:00:00, -10.2, -0.3
1.0, 0.0, 15.0, 1.2, 2011-11-18 00:00:00, -15.4, -7.5
0.0, 0.0, 16.0, 0.0, 2011-11-19 00:00:00, -16.8, -7.4
0.0, 0.0, 13.0, 0.0, 2011-11-20 00:00:00, -20.6, -8.6
3.6, 0.0, 13.0, 4.6, 2011-11-21 00:00:00, -13.1, 0.4
16.4, 10.4, 16.0, 6.0, 2011-11-22 00:00:00, -2.4, 4.3
10.4, 10.4, 0.0, 0.0, 2011-11-23 00:00:00, 3.6, 5.9
1.0, 0.6, 0.0, 0.4, 2011-11-24 00:00:00, -1.8, 4.2
2.2, 0.0, 2.0, 2.8, 2011-11-25 00:00:00, -5.6, 3.1
0.0, 0.0, 1.0, 0.0, 2011-11-26 00:00:00, -6.7, 1.4
0.0, 0.0, 1.0, 0.0, 2011-11-27 00:00:00, -1.2, 6.5
0.0, 0.0, 0.0, 0.0, 2011-11-28 00:00:00, -0.9, 5.5
0.6, 0.0, 0.0, 0.6, 2011-11-29 00:00:00, 0.2, 5.0
0.0, 0.0, 0.0, 0.0, 2011-11-30 00:00:00, -4.1, 3.6
0.0, 0.0, None, 0.0, 2011-12-01 00:00:00, -4.1, 0.3
0.0, 0.0, None, 0.0, 2011-12-02 00:00:00, -5.7, 2.4
0.0, 0.0, None, 0.0, 2011-12-03 00:00:00, -11.4, -1.4
0.8, 0.8, None, 0.0, 2011-12-04 00:00:00, -8.1, -1.7
0.0, 0.0, 0.0, 0.0, 2011-12-05 00:00:00, -10.5, -5.7
0.0, 0.0, 0.0, 0.0, 2011-12-06 00:00:00, -10.5, -0.2
0.0, 0.0, 0.0, 0.0, 2011-12-07 00:00:00, -13.6, -3.9
0.0, 0.0, 0.0, 0.0, 2011-12-08 00:00:00, -10.3, -4.5
0.0, 0.0, 0.0, 0.0, 2011-12-09 00:00:00, -14.8, -7.1
0.0, 0.0, 0.0, 0.0, 2011-12-10 00:00:00, -13.1, -3.2
1.8, 0.0, 0.0, 2.2, 2011-12-11 00:00:00, -12.4, -6.2
0.2, 0.0, 2.0, 0.2, 2011-12-12 00:00:00, -12.0, -3.6
0.0, 0.0, 2.0, 0.0, 2011-12-13 00:00:00, -9.9, -6.5
0.2, 0.0, 2.0, 0.2, 2011-12-14 00:00:00, -9.0, -4.0
2.8, 0.0, 4.0, 2.8, 2011-12-15 00:00:00, -7.8, -2.7
0.0, 0.0, 5.0, 0.0, 2011-12-16 00:00:00, -9.4, -1.3
0.0, 0.0, 5.0, 0.0, 2011-12-17 00:00:00, -2.3, 5.8
0.0, 0.0, 0.0, 0.0, 2011-12-18 00:00:00, -0.2, 7.4
0.0, 0.0, None, 0.0, 2011-12-19 00:00:00, -3.5, 0.8
0.0, 0.0, None, 0.0, 2011-12-20 00:00:00, -4.6, 2.6
0.0, 0.0, None, 0.0, 2011-12-21 00:00:00, -9.4, 1.5
0.0, 0.0, None, 0.0, 2011-12-22 00:00:00, -13.0, -3.2
0.0, 0.0, None, 0.0, 2011-12-23 00:00:00, -12.9, -1.0
0.0, 0.0, None, 0.0, 2011-12-24 00:00:00, -9.5, 2.3
0.0, 0.0, None, 0.0, 2011-12-25 00:00:00, -4.3, 5.9
0.0, 0.0, None, 0.0, 2011-12-26 00:00:00, -1.2, 2.6
0.2, 0.0, None, 0.2, 2011-12-27 00:00:00, -1.9, 3.7
6.2, 4.6, 0.0, 1.6, 2011-12-28 00:00:00, -0.7, 7.3
2.0, 2.0, None, 0.0, 2011-12-29 00:00:00, 1.1, 7.3
2.8, 0.0, 2.0, 3.0, 2011-12-30 00:00:00, -3.8, 4.2
0.0, 0.0, 1.0, 0.0, 2011-12-31 00:00:00, -8.1, 0.2
