station_observations
ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.0, 2012-08-22 00:00:00, 10.3, 19.3, None
0.0, 2012-08-23 00:00:00, 11.4, 18.8, None
0.0, 2012-08-24 00:00:00, 9.9, 18.8, None
0.0, 2012-08-25 00:00:00, 11.5, 22.0, None
0.0, 2012-08-26 00:00:00, 13.1, 17.6, None
0.2, 2012-08-27 00:00:00, 11.6, 20.6, None
0.0, 2012-08-28 00:00:00, 13.6, 19.0, None
0.0, 2012-08-29 00:00:00, 11.4, 17.9, None
0.0, 2012-08-30 00:00:00, 11.0, 19.4, None
0.4, 2012-08-31 00:00:00, 11.5, 18.8, None
0.4, 2012-09-01 00:00:00, 10.6, 17.8, None
0.0, 2012-09-02 00:00:00, 9.4, 18.4, None
0.0, 2012-09-03 00:00:00, 12.5, 19.1, None
1.0, 2012-09-04 00:00:00, 13.4, 19.9, None
0.0, 2012-09-05 00:00:00, 14.0, 19.4, None
0.0, 2012-09-06 00:00:00, 13.5, 23.8, None
0.0, 2012-09-07 00:00:00, 15.8, 26.2, None
0.0, 2012-09-08 00:00:00, 14.8, 26.5, None
0.0, 2012-09-09 00:00:00, 11.3, 16.1, None
3.4, 2012-09-10 00:00:00, 7.1, 16.3, None
0.0, 2012-09-11 00:00:00, 7.2, 15.5, None
0.0, 2012-09-12 00:00:00, 9.2, 18.1, None
0.0, 2012-09-13 00:00:00, 12.3, 21.7, None
0.0, 2012-09-14 00:00:00, 13.1, 20.8, None
0.0, 2012-09-15 00:00:00, 13.3, 20.5, None
0.0, 2012-09-16 00:00:00, 12.7, 21.1, None
0.0, 2012-09-17 00:00:00, 14.5, 23.6, None
0.0, 2012-09-18 00:00:00, 14.2, 23.9, None
0.0, 2012-09-19 00:00:00, 13.7, 22.1, None
0.0, 2012-09-20 00:00:00, 11.4, 22.8, None
0.0, 2012-09-21 00:00:00, 10.0, 14.4, None
0.0, 2012-09-22 00:00:00, 10.6, 17.6, None
0.0, 2012-09-23 00:00:00, 10.7, 18.0, None
0.0, 2012-09-24 00:00:00, 10.0, 18.1, None
0.0, 2012-09-25 00:00:00, 9.6, 17.2, None
0.0, 2012-09-26 00:00:00, 9.2, 18.0, None
0.0, 2012-09-27 00:00:00, 9.7, 20.4, None
0.4, 2012-09-28 00:00:00, 12.0, 19.2, None
0.4, 2012-09-29 00:00:00, 9.1, 15.7, None
0.0, 2012-09-30 00:00:00, 8.4, 17.3, None
0.0, 2012-10-01 00:00:00, 9.7, 18.9, None
0.0, 2012-10-04 00:00:00, 8.5, 14.4, None
0.0, 2012-10-05 00:00:00, 8.8, 17.6, None
0.0, 2012-10-06 00:00:00, 10.1, 19.2, None
0.0, 2012-10-07 00:00:00, 11.3, 20.4, None
0.0, 2012-10-08 00:00:00, 11.3, 19.4, None
0.0, 2012-10-09 00:00:00, 7.8, 12.8, None
0.0, 2012-10-10 00:00:00, 6.1, 10.0, None
0.0, 2012-10-11 00:00:00, 7.3, 9.1, None
7.2, 2012-10-12 00:00:00, 7.2, 10.7, None
17.8, 2012-10-13 00:00:00, 10.0, 13.1, None
34.8, 2012-10-14 00:00:00, 11.6, 13.0, None
9.6, 2012-10-15 00:00:00, 7.6, 12.5, None
0.2, 2012-10-16 00:00:00, 6.2, 14.4, None
0.0, 2012-10-17 00:00:00, 5.0, 10.8, None
18.2, 2012-10-18 00:00:00, 7.8, 10.6, None
2.0, 2012-10-19 00:00:00, 5.8, 11.8, None
None, 2012-10-20 00:00:00, 3.3, 7.7, None
1.8, 2012-10-21 00:00:00, 3.5, 8.6, None
5.2, 2012-10-22 00:00:00, 3.9, 8.6, None
5.2, 2012-10-23 00:00:00, 4.2, 7.4, None
4.0, 2012-10-24 00:00:00, 4.2, 6.1, None
0.0, 2012-10-25 00:00:00, 4.1, 9.5, None
5.6, 2012-10-26 00:00:00, 5.5, 6.7, None
None, 2012-10-27 00:00:00, 5.7, 9.4, None
1.6, 2012-10-28 00:00:00, 7.3, 12.3, None
16.0, 2012-10-29 00:00:00, 8.0, 12.8, None
19.6, 2012-10-30 00:00:00, 9.2, 11.2, None
18.6, 2012-10-31 00:00:00, 9.0, 12.0, None
1.8, 2012-11-01 00:00:00, 9.8, 11.0, None
2.0, 2012-11-02 00:00:00, 9.9, 12.4, None
9.4, 2012-11-03 00:00:00, 10.1, 11.3, None
7.0, 2012-11-04 00:00:00, 9.8, 13.5, None
0.2, 2012-11-05 00:00:00, 6.3, 12.1, None
4.6, 2012-11-06 00:00:00, 6.6, 9.1, None
0.0, 2012-11-07 00:00:00, 3.8, 9.4, None
0.0, 2012-11-08 00:00:00, 3.7, 7.5, None
0.2, 2012-11-09 00:00:00, 2.2, 6.8, None
0.0, 2012-11-10 00:00:00, -0.7, 4.5, None
13.8, 2012-11-11 00:00:00, -0.6, 5.0, None
8.4, 2012-11-12 00:00:00, 3.5, 7.8, None
0.6, 2012-11-13 00:00:00, 6.1, 8.1, None
0.0, 2012-11-14 00:00:00, 4.0, 9.4, None
0.0, 2012-11-15 00:00:00, 3.2, 7.0, None
0.2, 2012-11-16 00:00:00, 3.4, 8.7, None
4.4, 2012-11-17 00:00:00, 5.3, 11.6, None
1.4, 2012-11-18 00:00:00, 5.2, 8.4, None
24.0, 2012-11-19 00:00:00, 5.2, 8.4, None
3.8, 2012-11-20 00:00:00, 3.7, 9.9, None
18.4, 2012-11-21 00:00:00, 2.0, 5.9, None
0.4, 2012-11-22 00:00:00, 1.9, 6.0, None
6.2, 2012-11-23 00:00:00, 5.5, 8.4, None
0.2, 2012-11-24 00:00:00, 2.2, 7.5, None
0.6, 2012-11-25 00:00:00, 2.1, 5.1, None
None, 2012-11-26 00:00:00, 0.9, 4.7, None
0.0, 2012-11-27 00:00:00, 1.9, 5.9, None
2.4, 2012-11-28 00:00:00, 3.6, 7.8, None
0.2, 2012-11-29 00:00:00, 7.5, 12.0, None
8.2, 2012-11-30 00:00:00, 7.7, 10.9, None
7.8, 2012-12-01 00:00:00, 6.0, 8.8, None
8.4, 2012-12-02 00:00:00, 4.3, 8.0, None
7.6, 2012-12-03 00:00:00, 5.0, 8.7, None
5.8, 2012-12-04 00:00:00, 4.5, 10.4, None
1.2, 2012-12-05 00:00:00, 2.3, 6.2, None
7.2, 2012-12-06 00:00:00, 2.1, 5.1, None
None, 2012-12-09 00:00:00, None, 2.7, None
None, 2012-12-10 00:00:00, 1.8, 6.0, None
2.2, 2012-12-11 00:00:00, 4.4, 5.9, None
2.0, 2012-12-12 00:00:00, 3.0, 5.0, None
4.0, 2012-12-13 00:00:00, 2.7, 4.8, None
5.0, 2012-12-14 00:00:00, 0.4, 3.8, None
0.2, 2012-12-15 00:00:00, 2.0, 3.7, None
10.8, 2012-12-16 00:00:00, 0.4, 4.0, None
14.2, 2012-12-17 00:00:00, 0.2, 5.4, None
2.8, 2012-12-18 00:00:00, 0.1, 3.3, None
8.2, 2012-12-19 00:00:00, 1.3, 3.9, None
4.8, 2012-12-20 00:00:00, 2.0, 4.7, None
0.0, 2012-12-21 00:00:00, 1.7, 4.7, None
1.8, 2012-12-22 00:00:00, 1.7, 6.1, None
0.2, 2012-12-23 00:00:00, 3.1, 5.6, None
2.0, 2012-12-24 00:00:00, 1.5, 4.1, None
None, 2012-12-25 00:00:00, 0.1, 2.9, None
5.4, 2012-12-26 00:00:00, 2.4, 4.5, None
6.4, 2012-12-27 00:00:00, 3.1, 5.1, None
0.8, 2012-12-28 00:00:00, 3.1, 4.7, None
3.6, 2012-12-29 00:00:00, 3.2, 4.1, None
0.4, 2012-12-30 00:00:00, -0.1, 3.4, None
3.2, 2012-12-31 00:00:00, 0.2, 2.0, None
0.0, 2013-01-01 00:00:00, -0.6, 2.1, None
0.0, 2013-01-02 00:00:00, -0.1, 3.0, None
1.0, 2013-01-03 00:00:00, -0.7, 3.6, None
2.8, 2013-01-04 00:00:00, 1.9, 4.6, None
5.8, 2013-01-05 00:00:00, 3.1, 5.6, None
6.0, 2013-01-06 00:00:00, 2.5, 4.9, None
10.0, 2013-01-07 00:00:00, 2.7, 8.3, None
39.8, 2013-01-08 00:00:00, 2.7, 7.8, None
4.4, 2013-01-09 00:00:00, 1.4, 7.9, None
None, 2013-01-10 00:00:00, -0.2, 2.7, None
0.0, 2013-01-11 00:00:00, -2.3, 2.1, None
0.0, 2013-01-12 00:00:00, -3.1, 0.0, None
0.0, 2013-01-13 00:00:00, -3.3, 0.8, None
5.6, 2013-01-14 00:00:00, 0.4, 1.1, None
