station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
20.2, 5.2, 15.0, 2011-01-11 00:00:00, None
8.8, 8.8, 0.0, 2011-01-12 00:00:00, 15.0
9.0, 9.0, 0.0, 2011-01-13 00:00:00, None
7.8, 7.8, 0.0, 2011-01-14 00:00:00, None
17.0, 17.0, 0.0, 2011-01-15 00:00:00, None
7.4, 7.4, 0.0, 2011-01-16 00:00:00, None
0.0, 0.0, 0.0, 2011-01-17 00:00:00, None
0.0, 0.0, 0.0, 2011-01-18 00:00:00, None
5.0, 3.0, 2.0, 2011-01-19 00:00:00, None
32.2, 32.2, 0.0, 2011-01-20 00:00:00, None
6.6, 6.6, 0.0, 2011-01-21 00:00:00, None
2.0, 2.0, 0.0, 2011-01-22 00:00:00, None
22.2, 22.2, 0.0, 2011-01-23 00:00:00, None
21.0, 21.0, 0.0, 2011-01-24 00:00:00, None
1.6, 1.6, 0.0, 2011-01-25 00:00:00, None
0.0, 0.0, 0.0, 2011-01-26 00:00:00, None
0.0, 0.0, 0.0, 2011-01-27 00:00:00, None
7.4, 7.4, 0.0, 2011-01-28 00:00:00, None
1.6, 1.6, 0.0, 2011-01-29 00:00:00, None
0.0, 0.0, 0.0, 2011-01-30 00:00:00, None
0.0, 0.0, 0.0, 2011-01-31 00:00:00, None
0.0, 0.0, 0.0, 2011-02-01 00:00:00, None
2.2, 2.2, 0.0, 2011-02-02 00:00:00, None
28.4, 28.4, 0.0, 2011-02-03 00:00:00, None
0.0, 0.0, 0.0, 2011-02-04 00:00:00, None
6.6, 6.6, 0.0, 2011-02-05 00:00:00, None
6.4, 6.4, 0.0, 2011-02-06 00:00:00, None
0.0, 0.0, 0.0, 2011-02-07 00:00:00, None
0.0, 0.0, 0.0, 2011-02-08 00:00:00, None
0.0, 0.0, 0.0, 2011-02-09 00:00:00, None
0.0, 0.0, 0.0, 2011-02-10 00:00:00, None
8.4, 8.4, 0.0, 2011-02-11 00:00:00, None
16.0, 16.0, 0.0, 2011-02-12 00:00:00, None
18.8, 18.8, 0.0, 2011-02-13 00:00:00, None
19.8, 19.8, 0.0, 2011-02-14 00:00:00, None
10.4, 10.4, 0.0, 2011-02-15 00:00:00, None
2.2, 2.2, 0.0, 2011-02-16 00:00:00, None
6.0, 6.0, 0.0, 2011-02-17 00:00:00, None
0.0, 0.0, 0.0, 2011-02-18 00:00:00, None
0.0, 0.0, 0.0, 2011-02-19 00:00:00, None
0.0, 0.0, 0.0, 2011-02-20 00:00:00, None
1.2, 1.2, 0.0, 2011-02-21 00:00:00, None
0.0, 0.0, 0.0, 2011-02-22 00:00:00, None
0.0, 0.0, 0.0, 2011-02-23 00:00:00, None
0.0, 0.0, 0.0, 2011-02-24 00:00:00, None
0.0, 0.0, 0.0, 2011-02-25 00:00:00, None
7.0, 0.0, 7.0, 2011-02-26 00:00:00, None
0.0, 0.0, 0.0, 2011-02-27 00:00:00, 7.0
5.8, 5.8, 0.0, 2011-02-28 00:00:00, 2.0
17.0, 17.0, 0.0, 2011-03-01 00:00:00, None
4.8, 4.8, 0.0, 2011-03-02 00:00:00, None
1.0, 0.0, 1.0, 2011-03-03 00:00:00, None
14.8, 14.8, 0.0, 2011-03-04 00:00:00, None
0.0, 0.0, 0.0, 2011-03-05 00:00:00, None
0.0, 0.0, 0.0, 2011-03-06 00:00:00, None
7.0, 7.0, 0.0, 2011-03-07 00:00:00, None
13.2, 13.2, 0.0, 2011-03-08 00:00:00, None
3.8, 3.8, 0.0, 2011-03-09 00:00:00, None
7.6, 7.6, 0.0, 2011-03-10 00:00:00, None
11.6, 11.6, 0.0, 2011-03-11 00:00:00, None
7.8, 7.8, 0.0, 2011-03-12 00:00:00, None
13.4, 13.4, 0.0, 2011-03-13 00:00:00, None
9.4, 9.4, 0.0, 2011-03-14 00:00:00, None
15.8, 15.8, 0.0, 2011-03-15 00:00:00, None
1.8, 1.8, 0.0, 2011-03-16 00:00:00, None
1.0, 1.0, 0.0, 2011-03-17 00:00:00, None
21.6, 21.6, 0.0, 2011-03-18 00:00:00, None
1.0, 1.0, 0.0, 2011-03-19 00:00:00, None
3.6, 3.6, 0.0, 2011-03-20 00:00:00, None
8.0, 8.0, 0.0, 2011-03-21 00:00:00, None
0.6, 0.6, 0.0, 2011-03-22 00:00:00, None
0.0, 0.0, 0.0, 2011-03-23 00:00:00, None
0.0, 0.0, 0.0, 2011-03-24 00:00:00, None
2.0, 2.0, 0.0, 2011-03-25 00:00:00, None
12.0, 12.0, 0.0, 2011-03-26 00:00:00, None
3.4, 3.4, 0.0, 2011-03-27 00:00:00, None
7.0, 7.0, 0.0, 2011-03-28 00:00:00, None
27.2, 27.2, 0.0, 2011-03-29 00:00:00, None
12.4, 12.4, 0.0, 2011-03-30 00:00:00, None
1.6, 1.6, 0.0, 2011-03-31 00:00:00, None
