station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.8, 0.8, 0.0, 2015-04-29 00:00:00, 0.0
1.2, 1.2, 0.0, 2015-06-01 00:00:00, None
3.4, 3.4, 0.0, 2015-06-18 00:00:00, None
3.6, 3.6, 0.0, 2015-08-29 00:00:00, 0.0
11.6, 11.6, 0.0, 2015-08-31 00:00:00, 0.0
3.0, 3.0, 0.0, 2015-09-01 00:00:00, 0.0
10.0, 10.0, 0.0, 2015-09-02 00:00:00, 0.0
2.2, 2.2, 0.0, 2015-09-03 00:00:00, 0.0
8.6, 8.6, 0.0, 2015-09-24 00:00:00, None
10.2, 10.2, 0.0, 2015-10-07 00:00:00, 0.0
4.2, 4.2, 0.0, 2015-10-12 00:00:00, 0.0
4.8, 4.8, 0.0, 2015-10-27 00:00:00, 0.0
11.0, 11.0, 0.0, 2015-10-28 00:00:00, 0.0
12.8, 12.8, 0.0, 2015-10-29 00:00:00, 0.0
36.0, 36.0, 0.0, 2015-10-30 00:00:00, 0.0
22.2, 22.2, 0.0, 2015-10-31 00:00:00, 0.0
7.8, 7.8, 0.0, 2015-11-01 00:00:00, 0.0
7.4, 7.4, 0.0, 2015-11-07 00:00:00, 0.0
90.5, 90.5, 0.0, 2015-11-12 00:00:00, None
15.8, 15.8, 0.0, 2015-11-14 00:00:00, 0.0
37.2, 37.2, 0.0, 2015-11-16 00:00:00, 0.0
9.0, 9.0, 0.0, 2015-11-23 00:00:00, None
9.0, 9.0, 0.0, 2015-12-01 00:00:00, 0.0
4.0, 4.0, 0.0, 2015-12-03 00:00:00, 0.0
2.2, 2.2, 0.0, 2015-12-04 00:00:00, 0.0
9.2, 9.2, 0.0, 2015-12-05 00:00:00, 0.0
11.0, 11.0, 0.0, 2015-12-06 00:00:00, 0.0
11.8, 11.8, 0.0, 2015-12-07 00:00:00, 0.0
51.8, 51.8, 0.0, 2015-12-08 00:00:00, 0.0
7.4, 7.4, 0.0, 2015-12-10 00:00:00, None
28.6, 28.6, 0.0, 2015-12-12 00:00:00, None
34.8, 34.8, 0.0, 2015-12-17 00:00:00, 0.0
6.6, 6.6, 0.0, 2015-12-18 00:00:00, 0.0
3.8, 3.8, 0.0, 2015-12-20 00:00:00, 0.0
5.0, 5.0, 0.0, 2016-01-11 00:00:00, None
8.8, 8.8, 0.0, 2016-01-12 00:00:00, 0.0
3.2, 3.2, 0.0, 2016-01-16 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-01-17 00:00:00, 0.0
16.0, 16.0, 0.0, 2016-01-21 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-01-22 00:00:00, 0.0
18.4, 18.4, 0.0, 2016-01-27 00:00:00, None
3.4, 3.4, 0.0, 2016-01-28 00:00:00, 0.0
7.2, 7.2, 0.0, 2016-01-29 00:00:00, 0.0
1.6, 1.6, 0.0, 2016-01-30 00:00:00, 0.0
13.0, 13.0, 0.0, 2016-02-05 00:00:00, None
12.2, 12.2, 0.0, 2016-02-11 00:00:00, None
13.2, 13.2, 0.0, 2016-02-12 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-02-13 00:00:00, 0.0
38.4, 38.4, 0.0, 2016-02-14 00:00:00, 0.0
44.2, 44.2, 0.0, 2016-02-15 00:00:00, 0.0
9.4, 9.4, 0.0, 2016-02-17 00:00:00, 0.0
3.0, 3.0, 0.0, 2016-02-19 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-02-26 00:00:00, None
1.4, 1.4, 0.0, 2016-02-27 00:00:00, 0.0
9.4, 9.4, 0.0, 2016-02-28 00:00:00, 0.0
12.6, 12.6, 0.0, 2016-03-01 00:00:00, 0.0
7.2, 7.2, 0.0, 2016-03-02 00:00:00, 0.0
10.0, 10.0, 0.0, 2016-03-06 00:00:00, 0.0
34.0, 34.0, 0.0, 2016-03-09 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-03-11 00:00:00, None
10.2, 10.2, 0.0, 2016-03-13 00:00:00, None
3.0, 3.0, 0.0, 2016-03-20 00:00:00, None
3.8, 3.8, 0.0, 2016-03-21 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-03-22 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-03-23 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-03-24 00:00:00, 0.0
4.4, 4.4, 0.0, 2016-04-12 00:00:00, 0.0
1.2, 1.2, 0.0, 2016-04-22 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-05-02 00:00:00, None
2.8, 2.8, 0.0, 2016-05-28 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-06-09 00:00:00, None
4.0, 4.0, 0.0, 2016-07-07 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-07-09 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-08-31 00:00:00, 0.0
12.4, 12.4, 0.0, 2016-09-01 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-09-23 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-10-01 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-10-04 00:00:00, 0.0
5.4, 5.4, 0.0, 2016-10-06 00:00:00, None
20.0, 20.0, 0.0, 2016-10-07 00:00:00, 0.0
19.4, 19.4, 0.0, 2016-10-08 00:00:00, 0.0
23.0, 23.0, 0.0, 2016-10-13 00:00:00, 0.0
16.0, 16.0, 0.0, 2016-10-14 00:00:00, 0.0
9.6, 9.6, 0.0, 2016-10-15 00:00:00, 0.0
1.8, 1.8, 0.0, 2016-10-16 00:00:00, 0.0
4.2, 4.2, 0.0, 2016-10-17 00:00:00, 0.0
31.4, 31.4, 0.0, 2016-10-19 00:00:00, None
8.4, 8.4, 0.0, 2016-10-21 00:00:00, None
10.0, 10.0, 0.0, 2016-10-26 00:00:00, 0.0
2.8, 2.8, 0.0, 2016-10-27 00:00:00, 0.0
8.4, 8.4, 0.0, 2016-10-30 00:00:00, None
4.2, 4.2, 0.0, 2016-10-31 00:00:00, 0.0
18.7, 18.7, 0.0, 2016-11-01 00:00:00, 0.0
4.0, 4.0, 0.0, 2016-11-02 00:00:00, 0.0
7.6, 7.6, 0.0, 2016-11-05 00:00:00, 0.0
1.4, 1.4, 0.0, 2016-11-12 00:00:00, 0.0
11.0, 11.0, 0.0, 2016-11-13 00:00:00, 0.0
2.2, 2.2, 0.0, 2016-11-15 00:00:00, 0.0
14.6, 14.6, 0.0, 2016-11-22 00:00:00, 0.0
2.8, 2.8, 0.0, 2016-11-23 00:00:00, 0.0
12.4, 12.4, 0.0, 2016-11-24 00:00:00, 0.0
2.4, 2.4, 0.0, 2016-11-26 00:00:00, 0.0
10.4, 10.4, 0.0, 2016-11-27 00:00:00, 0.0
3.4, 3.4, 0.0, 2016-12-01 00:00:00, None
3.6, 3.6, 0.0, 2016-12-02 00:00:00, 0.0
7.0, 7.0, 0.0, 2016-12-03 00:00:00, 0.0
7.8, 7.8, 0.0, 2016-12-09 00:00:00, 7.0
21.0, 21.0, 0.0, 2016-12-10 00:00:00, 0.0
1.0, 1.0, 0.0, 2016-12-11 00:00:00, 0.0
16.1, 16.1, 0.0, 2016-12-22 00:00:00, None
7.2, 7.2, 0.0, 2016-12-23 00:00:00, 0.0
9.8, 9.8, 0.0, 2016-12-26 00:00:00, None
1.8, 1.8, 0.0, 2016-12-27 00:00:00, 0.0
6.0, 6.0, 0.0, 2016-12-28 00:00:00, 0.0
4.6, 4.6, 0.0, 2016-12-29 00:00:00, 0.0
13.4, 13.4, 0.0, 2017-01-08 00:00:00, None
4.0, 3.0, 1.0, 2017-01-09 00:00:00, 0.0
17.6, 17.6, 0.0, 2017-01-17 00:00:00, 0.0
11.2, 11.2, 0.0, 2017-01-18 00:00:00, 0.0
7.2, 7.2, 0.0, 2017-01-19 00:00:00, 0.0
15.6, 0.0, 15.6, 2017-02-03 00:00:00, 2.0
12.2, 12.2, 0.0, 2017-02-04 00:00:00, 0.0
0.4, 0.4, 0.0, 2017-02-05 00:00:00, 0.0
36.8, 25.0, 11.8, 2017-02-08 00:00:00, None
4.2, 4.2, 0.0, 2017-02-09 00:00:00, 0.0
8.0, 8.0, 0.0, 2017-02-15 00:00:00, 0.0
2.8, 2.8, 0.0, 2017-02-18 00:00:00, None
6.4, 6.4, 0.0, 2017-03-02 00:00:00, None
9.0, 9.0, 0.0, 2017-03-03 00:00:00, 0.0
1.2, 1.2, 0.0, 2017-03-05 00:00:00, 0.0
1.4, 1.4, 0.0, 2017-03-06 00:00:00, 0.0
10.0, 10.0, 0.0, 2017-03-07 00:00:00, 0.0
5.2, 5.2, 0.0, 2017-03-08 00:00:00, 0.0
11.6, 11.6, 0.0, 2017-03-09 00:00:00, 0.0
6.4, 6.4, 0.0, 2017-03-11 00:00:00, None
17.6, 17.6, 0.0, 2017-03-17 00:00:00, None
4.6, 4.6, 0.0, 2017-03-24 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-03-25 00:00:00, 0.0
2.0, 2.0, 0.0, 2017-03-26 00:00:00, 0.0
18.4, 18.4, 0.0, 2017-03-28 00:00:00, 0.0
4.4, 4.4, 0.0, 2017-04-05 00:00:00, 0.0
9.8, 9.8, 0.0, 2017-04-06 00:00:00, 0.0
1.0, 1.0, 0.0, 2017-04-07 00:00:00, 0.0
3.0, 3.0, 0.0, 2017-04-08 00:00:00, 0.0
3.2, 3.2, 0.0, 2017-04-13 00:00:00, 0.0
1.6, 1.6, 0.0, 2017-04-17 00:00:00, 0.0
2.6, 2.6, 0.0, 2017-04-22 00:00:00, None
2.4, 2.4, 0.0, 2017-04-23 00:00:00, 0.0
4.2, 4.2, 0.0, 2017-05-06 00:00:00, None
2.0, 2.0, 0.0, 2017-05-10 00:00:00, None
2.6, 2.6, 0.0, 2017-05-12 00:00:00, None
8.6, 8.6, 0.0, 2017-05-15 00:00:00, None
0.6, 0.6, 0.0, 2017-05-31 00:00:00, None
1.6, 1.6, 0.0, 2017-06-01 00:00:00, 0.0
9.8, 9.8, 0.0, 2017-06-15 00:00:00, None
0.0, 0.0, 0.0, 2017-08-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-15 00:00:00, None
0.0, 0.0, 0.0, 2017-08-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-21 00:00:00, None
0.0, 0.0, 0.0, 2017-08-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-08-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-06 00:00:00, 0.0
1.0, 1.0, 0.0, 2017-09-07 00:00:00, 0.0
2.0, 2.0, 0.0, 2017-09-08 00:00:00, 0.0
5.5, 5.5, 0.0, 2017-09-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-16 00:00:00, 0.0
3.4, 3.4, 0.0, 2017-09-17 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-09-18 00:00:00, 0.0
3.4, 3.4, 0.0, 2017-09-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-23 00:00:00, 0.0
3.6, 3.6, 0.0, 2017-09-24 00:00:00, 0.0
1.4, 1.4, 0.0, 2017-09-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-09-27 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-09-28 00:00:00, 0.0
2.4, 2.4, 0.0, 2017-09-29 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-09-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-05 00:00:00, 0.0
6.2, 6.2, 0.0, 2017-10-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-10 00:00:00, 0.0
3.8, 3.8, 0.0, 2017-10-11 00:00:00, 0.0
7.0, 7.0, 0.0, 2017-10-12 00:00:00, 0.0
0.2, 0.2, 0.0, 2017-10-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-15 00:00:00, 0.0
14.0, 14.0, 0.0, 2017-10-16 00:00:00, 0.0
4.6, 4.6, 0.0, 2017-10-17 00:00:00, 0.0
51.4, 51.4, 0.0, 2017-10-18 00:00:00, 0.0
11.2, 11.2, 0.0, 2017-10-19 00:00:00, 0.0
4.0, 4.0, 0.0, 2017-10-20 00:00:00, 0.0
28.0, 28.0, 0.0, 2017-10-21 00:00:00, 0.0
3.8, 3.8, 0.0, 2017-10-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-10-29 00:00:00, 0.0
4.2, 4.2, 0.0, 2017-11-01 00:00:00, 0.0
22.2, 16.2, 6.0, 2017-11-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-11-03 00:00:00, 5.0
10.2, 7.4, 2.8, 2017-11-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-11-05 00:00:00, 2.0
0.0, 0.0, 0.0, 2017-11-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-11-07 00:00:00, 0.0
3.6, 3.6, 0.0, 2017-11-08 00:00:00, 0.0
1.2, 1.2, 0.0, 2017-11-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-11-10 00:00:00, 0.0
9.0, 9.0, 0.0, 2017-11-11 00:00:00, 0.0
24.6, 24.6, 0.0, 2017-11-12 00:00:00, 0.0
8.1, 8.1, 0.0, 2017-11-13 00:00:00, 0.0
28.6, 28.6, 0.0, 2017-11-14 00:00:00, 0.0
3.5, 3.5, 0.0, 2017-11-16 00:00:00, None
0.0, 0.0, 0.0, 2017-11-17 00:00:00, 0.0
0.8, 0.8, 0.0, 2017-11-18 00:00:00, 0.0
23.4, 23.4, 0.0, 2017-11-19 00:00:00, 0.0
6.2, 6.2, 0.0, 2017-11-20 00:00:00, 0.0
19.8, 19.8, 0.0, 2017-11-21 00:00:00, 0.0
15.2, 15.2, 0.0, 2017-11-22 00:00:00, 0.0
2.3, 2.3, 0.0, 2017-11-23 00:00:00, 0.0
2.2, 2.2, 0.0, 2017-11-24 00:00:00, 0.0
11.4, 11.4, 0.0, 2017-11-25 00:00:00, 0.0
2.8, 2.8, 0.0, 2017-11-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-11-27 00:00:00, 0.0
1.0, 1.0, 0.0, 2017-11-28 00:00:00, 0.0
4.4, 4.4, 0.0, 2017-11-29 00:00:00, 0.0
12.6, 12.6, 0.0, 2017-11-30 00:00:00, 0.0
10.4, 10.4, 0.0, 2017-12-01 00:00:00, 0.0
0.4, 0.4, 0.0, 2017-12-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-14 00:00:00, 0.0
4.0, 4.0, 0.0, 2017-12-15 00:00:00, 0.0
6.2, 6.2, 0.0, 2017-12-16 00:00:00, 0.0
17.6, 17.6, 0.0, 2017-12-17 00:00:00, 0.0
39.2, 24.8, 14.4, 2017-12-18 00:00:00, 0.0
8.4, 6.4, 2.0, 2017-12-19 00:00:00, 5.0
2.0, 0.0, 2.0, 2017-12-20 00:00:00, 0.0
3.0, 3.0, 0.0, 2017-12-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-23 00:00:00, 0.0
3.2, 0.0, 3.2, 2017-12-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-25 00:00:00, 4.0
0.0, 0.0, 0.0, 2017-12-26 00:00:00, 0.0
13.0, 13.0, 0.0, 2017-12-28 00:00:00, 0.0
25.4, 25.4, 0.0, 2017-12-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2017-12-30 00:00:00, 0.0
